SettlementPoint,month,day_of_week,hr,Normalized_Hour_Average
HB_PAN,4,Sat,1,0.571930384799617
HB_PAN,4,Sat,2,0.514258342647294
HB_PAN,4,Sat,3,0.443174197668849
HB_PAN,4,Sat,4,0.364617595401565
HB_PAN,4,Sat,5,0.407536324445154
HB_PAN,4,Sat,6,0.47114801213476
HB_PAN,4,Sat,7,0.485134919367715
HB_PAN,4,Sat,8,0.639565703337059
HB_PAN,4,Sat,9,0.821203895896535
HB_PAN,4,Sat,10,1.15382404598435
HB_PAN,4,Sat,11,1.36056203097557
HB_PAN,4,Sat,12,1.33680344882644
HB_PAN,4,Sat,13,1.25307360689765
HB_PAN,4,Sat,14,1.14788440044707
HB_PAN,4,Sat,15,1.24904997604982
HB_PAN,4,Sat,16,1.52687210601948
HB_PAN,4,Sat,17,1.94379690244292
HB_PAN,4,Sat,18,1.74108254829954
HB_PAN,4,Sat,19,1.53147054127415
HB_PAN,4,Sat,20,1.23678748203736
HB_PAN,4,Sat,21,1.19846718824844
HB_PAN,4,Sat,22,0.955708127095641
HB_PAN,4,Sat,23,0.85684176912023
HB_PAN,4,Sat,24,0.789206450582788
HB_PAN,4,Sun,1,0.666348144609014
HB_PAN,4,Sun,2,0.628284758719541
HB_PAN,4,Sun,3,0.605669692626214
HB_PAN,4,Sun,4,0.619684663162924
HB_PAN,4,Sun,5,0.692785475394171
HB_PAN,4,Sun,6,0.793119923554706
HB_PAN,4,Sun,7,0.898709985666507
HB_PAN,4,Sun,8,1.00254817646122
HB_PAN,4,Sun,9,1.21707278229017
HB_PAN,4,Sun,10,1.32759993629559
HB_PAN,4,Sun,11,1.34782608695652
HB_PAN,4,Sun,12,1.41933428889951
HB_PAN,4,Sun,13,1.27822901735945
HB_PAN,4,Sun,14,1.33524446567925
HB_PAN,4,Sun,15,1.31055900621118
HB_PAN,4,Sun,16,1.19716515368689
HB_PAN,4,Sun,17,1.07533046663481
HB_PAN,4,Sun,18,1.1632425545469
HB_PAN,4,Sun,19,1.10479375696767
HB_PAN,4,Sun,20,1.22599139990444
HB_PAN,4,Sun,21,1.45341614906832
HB_PAN,4,Sun,22,0.78404204491161
HB_PAN,4,Sun,23,0.5910176779742
HB_PAN,4,Sun,24,0.261984392419175
HB_PAN,4,Mon,1,0.211545464281889
HB_PAN,4,Mon,2,0.171189889686195
HB_PAN,4,Mon,3,0.158851879618721
HB_PAN,4,Mon,4,0.19175323979865
HB_PAN,4,Mon,5,0.373867409232087
HB_PAN,4,Mon,6,0.587212166648817
HB_PAN,4,Mon,7,0.826518153582521
HB_PAN,4,Mon,8,0.762129163542894
HB_PAN,4,Mon,9,0.887951162043483
HB_PAN,4,Mon,10,0.816364999464496
HB_PAN,4,Mon,11,0.857620220627611
HB_PAN,4,Mon,12,0.961593659633715
HB_PAN,4,Mon,13,0.998736210774339
HB_PAN,4,Mon,14,1.21130984256185
HB_PAN,4,Mon,15,1.39201028167506
HB_PAN,4,Mon,16,1.97780871800364
HB_PAN,4,Mon,17,2.68146085466424
HB_PAN,4,Mon,18,2.12972046695941
HB_PAN,4,Mon,19,1.41732890650102
HB_PAN,4,Mon,20,1.35666702366927
HB_PAN,4,Mon,21,1.31065652779265
HB_PAN,4,Mon,22,1.03420798971833
HB_PAN,4,Mon,23,0.925993359751526
HB_PAN,4,Mon,24,0.757502409767591
HB_PAN,4,Tue,1,0.761559255354861
HB_PAN,4,Tue,2,0.669827266356103
HB_PAN,4,Tue,3,0.618095512929994
HB_PAN,4,Tue,4,0.579650056831901
HB_PAN,4,Tue,5,0.582194241426628
HB_PAN,4,Tue,6,0.720004240307658
HB_PAN,4,Tue,7,0.898803879881507
HB_PAN,4,Tue,8,0.937956053922579
HB_PAN,4,Tue,9,0.846365408512418
HB_PAN,4,Tue,10,0.933574402676106
HB_PAN,4,Tue,11,1.01498830970736
HB_PAN,4,Tue,12,1.02770923268099
HB_PAN,4,Tue,13,1.08806294501145
HB_PAN,4,Tue,14,1.10799239100348
HB_PAN,4,Tue,15,1.42191650127504
HB_PAN,4,Tue,16,2.26941265849622
HB_PAN,4,Tue,17,2.47732907732083
HB_PAN,4,Tue,18,2.03704379884452
HB_PAN,4,Tue,19,1.02954669933274
HB_PAN,4,Tue,20,0.839722259848409
HB_PAN,4,Tue,21,0.847496157221185
HB_PAN,4,Tue,22,0.493006437022597
HB_PAN,4,Tue,23,0.450744704032415
HB_PAN,4,Tue,24,0.346998510003004
HB_PAN,4,Wed,1,0.274801390970004
HB_PAN,4,Wed,2,0.270277911283255
HB_PAN,4,Wed,3,0.229340420118176
HB_PAN,4,Wed,4,0.257838342144695
HB_PAN,4,Wed,5,0.308953662604959
HB_PAN,4,Wed,6,0.523592773741201
HB_PAN,4,Wed,7,0.89813689180402
HB_PAN,4,Wed,8,0.956489779763083
HB_PAN,4,Wed,9,1.0085097961607
HB_PAN,4,Wed,10,1.02977015068842
HB_PAN,4,Wed,11,0.996748748975149
HB_PAN,4,Wed,12,1.0381385881089
HB_PAN,4,Wed,13,1.00240309858359
HB_PAN,4,Wed,14,1.13064374770292
HB_PAN,4,Wed,15,0.989511181476351
HB_PAN,4,Wed,16,1.51468717310791
HB_PAN,4,Wed,17,1.9717847954539
HB_PAN,4,Wed,18,1.65084391167906
HB_PAN,4,Wed,19,1.47465437788018
HB_PAN,4,Wed,20,1.50971134545249
HB_PAN,4,Wed,21,1.95889287834667
HB_PAN,4,Wed,22,1.18650872183427
HB_PAN,4,Wed,23,1.05103050521614
HB_PAN,4,Wed,24,0.766729806903961
