SettlementPoint,month,day_of_week,hr,Normalized_Hour_Average
HB_WEST,1,Fri,1,0.783362470239749
HB_WEST,1,Fri,2,0.735865750813198
HB_WEST,1,Fri,3,0.745867759763713
HB_WEST,1,Fri,4,0.769410950062619
HB_WEST,1,Fri,5,0.840502152141669
HB_WEST,1,Fri,6,0.987275221946288
HB_WEST,1,Fri,7,1.63055827452523
HB_WEST,1,Fri,8,1.43613460823328
HB_WEST,1,Fri,9,1.17739033053648
HB_WEST,1,Fri,10,1.08947523647912
HB_WEST,1,Fri,11,1.04708210623501
HB_WEST,1,Fri,12,0.966809572862925
HB_WEST,1,Fri,13,0.906771872983035
HB_WEST,1,Fri,14,0.871867426363415
HB_WEST,1,Fri,15,0.838373519467585
HB_WEST,1,Fri,16,0.824498937820844
HB_WEST,1,Fri,17,0.879074002043145
HB_WEST,1,Fri,18,1.31159677371096
HB_WEST,1,Fri,19,1.34427000294931
HB_WEST,1,Fri,20,1.1024009095844
HB_WEST,1,Fri,21,1.01917906588075
HB_WEST,1,Fri,22,0.982710202476566
HB_WEST,1,Fri,23,0.882510589733835
HB_WEST,1,Fri,24,0.827012263146871
HB_WEST,1,Sat,1,0.86209301311947
HB_WEST,1,Sat,2,0.798805735954322
HB_WEST,1,Sat,3,0.766952883232358
HB_WEST,1,Sat,4,0.762193261561261
HB_WEST,1,Sat,5,0.807932702785163
HB_WEST,1,Sat,6,0.890624591378634
HB_WEST,1,Sat,7,1.08349387612779
HB_WEST,1,Sat,8,1.20768861962254
HB_WEST,1,Sat,9,1.40231007278909
HB_WEST,1,Sat,10,1.34712984352526
HB_WEST,1,Sat,11,1.16587194351218
HB_WEST,1,Sat,12,1.07143791134551
HB_WEST,1,Sat,13,0.962568103560999
HB_WEST,1,Sat,14,0.904380421043455
HB_WEST,1,Sat,15,0.878620930131195
HB_WEST,1,Sat,16,0.864106699211089
HB_WEST,1,Sat,17,0.885001961382557
HB_WEST,1,Sat,18,1.20334742623022
HB_WEST,1,Sat,19,1.36287320751427
HB_WEST,1,Sat,20,1.12212003661247
HB_WEST,1,Sat,21,1.00477705618271
HB_WEST,1,Sat,22,0.941437475482718
HB_WEST,1,Sat,23,0.891513751471037
HB_WEST,1,Sat,24,0.812718476223685
HB_WEST,1,Sun,1,0.832087745245606
HB_WEST,1,Sun,2,0.754760938706595
HB_WEST,1,Sun,3,0.733295812991637
HB_WEST,1,Sun,4,0.743033650511106
HB_WEST,1,Sun,5,0.789209847780846
HB_WEST,1,Sun,6,0.850280748138162
HB_WEST,1,Sun,7,1.06179076737824
HB_WEST,1,Sun,8,1.17259793463607
HB_WEST,1,Sun,9,1.26979307095271
HB_WEST,1,Sun,10,1.21835530018455
HB_WEST,1,Sun,11,1.11527034278759
HB_WEST,1,Sun,12,1.03844089891758
HB_WEST,1,Sun,13,0.974673769354606
HB_WEST,1,Sun,14,0.932293234558852
HB_WEST,1,Sun,15,0.89622135256469
HB_WEST,1,Sun,16,0.890698009240475
HB_WEST,1,Sun,17,0.918288548878971
HB_WEST,1,Sun,18,1.28201772181721
HB_WEST,1,Sun,19,1.527138986689
HB_WEST,1,Sun,20,1.16987552844784
HB_WEST,1,Sun,21,1.06576966873029
HB_WEST,1,Sun,22,1.00485583026845
HB_WEST,1,Sun,23,0.910304569192309
HB_WEST,1,Sun,24,0.848945722026622
HB_WEST,1,Mon,1,0.741563615635545
HB_WEST,1,Mon,2,0.716038027334569
HB_WEST,1,Mon,3,0.711339165442155
HB_WEST,1,Mon,4,0.745577226835314
HB_WEST,1,Mon,5,0.813955456665542
HB_WEST,1,Mon,6,0.922445325254445
HB_WEST,1,Mon,7,1.57301743820252
HB_WEST,1,Mon,8,1.42676536180115
HB_WEST,1,Mon,9,1.18448029547357
HB_WEST,1,Mon,10,1.17278208722058
HB_WEST,1,Mon,11,1.07109577908007
HB_WEST,1,Mon,12,0.973129403271052
HB_WEST,1,Mon,13,0.92445213085433
HB_WEST,1,Mon,14,0.895891860914504
HB_WEST,1,Mon,15,0.872201765540252
HB_WEST,1,Mon,16,0.853112639102321
HB_WEST,1,Mon,17,0.885001269549274
HB_WEST,1,Mon,18,1.32439380296799
HB_WEST,1,Mon,19,1.39844982425155
HB_WEST,1,Mon,20,1.11164793614116
HB_WEST,1,Mon,21,1.03171833749208
HB_WEST,1,Mon,22,0.966986620276282
HB_WEST,1,Mon,23,0.884707590680998
HB_WEST,1,Mon,24,0.799247040012726
HB_WEST,1,Tue,1,0.612819552617746
HB_WEST,1,Tue,2,0.58431104438436
HB_WEST,1,Tue,3,0.59035080787849
HB_WEST,1,Tue,4,0.6271871811345
HB_WEST,1,Tue,5,0.719432715729152
HB_WEST,1,Tue,6,0.862243232750772
HB_WEST,1,Tue,7,1.61074102194997
HB_WEST,1,Tue,8,1.53090483078012
HB_WEST,1,Tue,9,1.20510803206091
HB_WEST,1,Tue,10,1.14691604453896
HB_WEST,1,Tue,11,1.02952200665817
HB_WEST,1,Tue,12,0.959930738548327
HB_WEST,1,Tue,13,0.911777538813554
HB_WEST,1,Tue,14,0.866530846425786
HB_WEST,1,Tue,15,0.824541091348846
HB_WEST,1,Tue,16,0.832085642334688
HB_WEST,1,Tue,17,0.887288668400493
HB_WEST,1,Tue,18,1.50480810523893
HB_WEST,1,Tue,19,1.68814481690034
HB_WEST,1,Tue,20,1.25429190815986
HB_WEST,1,Tue,21,1.09461952582016
HB_WEST,1,Tue,22,0.994107966784736
HB_WEST,1,Tue,23,0.868612812681442
HB_WEST,1,Tue,24,0.793723868059683
HB_WEST,1,Wed,1,0.550299463569606
HB_WEST,1,Wed,2,0.537940732253528
HB_WEST,1,Wed,3,0.540143742513411
HB_WEST,1,Wed,4,0.569876568928702
HB_WEST,1,Wed,5,0.682355085672621
HB_WEST,1,Wed,6,1.05964793500339
HB_WEST,1,Wed,7,3.52464454976303
HB_WEST,1,Wed,8,3.5481277016822
HB_WEST,1,Wed,9,1.58838602156138
HB_WEST,1,Wed,10,0.894328420394771
HB_WEST,1,Wed,11,0.844721629081819
HB_WEST,1,Wed,12,0.762975886672569
HB_WEST,1,Wed,13,0.723915421071819
HB_WEST,1,Wed,14,0.684183115462736
HB_WEST,1,Wed,15,0.645372636841831
HB_WEST,1,Wed,16,0.633607624602885
HB_WEST,1,Wed,17,0.65832508723504
HB_WEST,1,Wed,18,0.942654028436019
HB_WEST,1,Wed,19,1.03400864538305
HB_WEST,1,Wed,20,0.836112702463413
HB_WEST,1,Wed,21,0.787599604187282
HB_WEST,1,Wed,22,0.720603093588876
HB_WEST,1,Wed,23,0.64685693453466
HB_WEST,1,Wed,24,0.58331336909536
HB_WEST,1,Thu,1,0.717687697262055
HB_WEST,1,Thu,2,0.689231024640188
HB_WEST,1,Thu,3,0.694098315502321
HB_WEST,1,Thu,4,0.7220569397569
HB_WEST,1,Thu,5,0.821145926285069
HB_WEST,1,Thu,6,1.0653254576291
HB_WEST,1,Thu,7,2.03235427840526
HB_WEST,1,Thu,8,1.77309746466969
HB_WEST,1,Thu,9,1.25148235418408
HB_WEST,1,Thu,10,1.107116243357
HB_WEST,1,Thu,11,1.0112192940919
HB_WEST,1,Thu,12,0.921140455299216
HB_WEST,1,Thu,13,0.87642929505404
HB_WEST,1,Thu,14,0.845414464909285
HB_WEST,1,Thu,15,0.800771220350558
HB_WEST,1,Thu,16,0.801178714469249
HB_WEST,1,Thu,17,0.843444910002283
HB_WEST,1,Thu,18,1.23072279269303
HB_WEST,1,Thu,19,1.29746127390962
HB_WEST,1,Thu,20,1.03754794187172
HB_WEST,1,Thu,21,0.971398063271008
HB_WEST,1,Thu,22,0.888835227111942
HB_WEST,1,Thu,23,0.833302834159326
HB_WEST,1,Thu,24,0.767537811115157
HB_WEST,2,Mon,1,0.689659052096518
HB_WEST,2,Mon,2,0.644686878428063
HB_WEST,2,Mon,3,0.639189922247001
HB_WEST,2,Mon,4,0.673071745725594
HB_WEST,2,Mon,5,0.764044763225042
HB_WEST,2,Mon,6,0.933775340043799
HB_WEST,2,Mon,7,1.53529021758785
HB_WEST,2,Mon,8,1.38401141180962
HB_WEST,2,Mon,9,1.20495851164286
HB_WEST,2,Mon,10,1.18017398991421
HB_WEST,2,Mon,11,1.09636951760995
HB_WEST,2,Mon,12,1.05027223595122
HB_WEST,2,Mon,13,0.99896731159464
HB_WEST,2,Mon,14,0.98263717276435
HB_WEST,2,Mon,15,0.939754485363551
HB_WEST,2,Mon,16,0.943386976875012
HB_WEST,2,Mon,17,0.942229722942157
HB_WEST,2,Mon,18,1.15683603560163
HB_WEST,2,Mon,19,1.67454644084142
HB_WEST,2,Mon,20,1.14127739939325
HB_WEST,2,Mon,21,1.00951118076065
HB_WEST,2,Mon,22,0.901468667751592
HB_WEST,2,Mon,23,0.811235006931469
HB_WEST,2,Mon,24,0.702646012898559
HB_WEST,2,Tue,1,0.574096290251007
HB_WEST,2,Tue,2,0.53905518358365
HB_WEST,2,Tue,3,0.537039396047657
HB_WEST,2,Tue,4,0.597580215045334
HB_WEST,2,Tue,5,0.690104862947445
HB_WEST,2,Tue,6,0.889768618387622
HB_WEST,2,Tue,7,1.33949081766782
HB_WEST,2,Tue,8,1.21390725417541
HB_WEST,2,Tue,9,1.13176391208367
HB_WEST,2,Tue,10,1.10817919791254
HB_WEST,2,Tue,11,1.07058476036626
HB_WEST,2,Tue,12,1.03927286064049
HB_WEST,2,Tue,13,0.994656763177161
HB_WEST,2,Tue,14,1.00009938952434
HB_WEST,2,Tue,15,0.971676785266833
HB_WEST,2,Tue,16,0.988407821815581
HB_WEST,2,Tue,17,1.01165657139737
HB_WEST,2,Tue,18,1.23799591523053
HB_WEST,2,Tue,19,1.94997207294351
HB_WEST,2,Tue,20,1.24676459101211
HB_WEST,2,Tue,21,1.12407032298796
HB_WEST,2,Tue,22,1.02234024533814
HB_WEST,2,Tue,23,0.912513421085417
HB_WEST,2,Tue,24,0.809002731112141
HB_WEST,2,Wed,1,0.695132993464196
HB_WEST,2,Wed,2,0.641694150702146
HB_WEST,2,Wed,3,0.630631026137729
HB_WEST,2,Wed,4,0.654666981292564
HB_WEST,2,Wed,5,0.743962200991072
HB_WEST,2,Wed,6,0.911522441789636
HB_WEST,2,Wed,7,1.46062877619672
HB_WEST,2,Wed,8,1.2380163203038
HB_WEST,2,Wed,9,1.10246011842372
HB_WEST,2,Wed,10,1.09139699385931
HB_WEST,2,Wed,11,1.07055485740313
HB_WEST,2,Wed,12,1.05695643345937
HB_WEST,2,Wed,13,1.03229488495119
HB_WEST,2,Wed,14,1.01593067986632
HB_WEST,2,Wed,15,0.99525317323997
HB_WEST,2,Wed,16,1.02771817568198
HB_WEST,2,Wed,17,0.98494734589276
HB_WEST,2,Wed,18,1.14486876258732
HB_WEST,2,Wed,19,1.71913053499207
HB_WEST,2,Wed,20,1.20262090689086
HB_WEST,2,Wed,21,1.10022115273807
HB_WEST,2,Wed,22,0.949782414241578
HB_WEST,2,Wed,23,0.800002195064397
HB_WEST,2,Wed,24,0.729606479830102
HB_WEST,2,Thu,1,0.62127336511949
HB_WEST,2,Thu,2,0.598380657998473
HB_WEST,2,Thu,3,0.593875533419264
HB_WEST,2,Thu,4,0.625010949955574
HB_WEST,2,Thu,5,0.686647728457787
HB_WEST,2,Thu,6,0.897888014282914
HB_WEST,2,Thu,7,1.7585336653777
HB_WEST,2,Thu,8,1.44310820224672
HB_WEST,2,Thu,9,1.18815152235668
HB_WEST,2,Thu,10,1.15274458029342
HB_WEST,2,Thu,11,1.09878319922245
HB_WEST,2,Thu,12,1.05353172567128
HB_WEST,2,Thu,13,1.00527683573398
HB_WEST,2,Thu,14,0.97467535988854
HB_WEST,2,Thu,15,0.946443245858831
HB_WEST,2,Thu,16,0.951181969490295
HB_WEST,2,Thu,17,0.976310553254327
HB_WEST,2,Thu,18,1.16482498842433
HB_WEST,2,Thu,19,1.65324723539693
HB_WEST,2,Thu,20,1.14693797528021
HB_WEST,2,Thu,21,1.02519949776204
HB_WEST,2,Thu,22,0.918878557692709
HB_WEST,2,Thu,23,0.811456364948462
HB_WEST,2,Thu,24,0.707638271867583
HB_WEST,2,Fri,1,0.64951269359989
HB_WEST,2,Fri,2,0.610130709300046
HB_WEST,2,Fri,3,0.611645401003886
HB_WEST,2,Fri,4,0.655635915381372
HB_WEST,2,Fri,5,0.727180927775525
HB_WEST,2,Fri,6,0.859861475535312
HB_WEST,2,Fri,7,1.62139690025325
HB_WEST,2,Fri,8,1.33805286918596
HB_WEST,2,Fri,9,1.21465383654758
HB_WEST,2,Fri,10,1.19908796222939
HB_WEST,2,Fri,11,1.11977612641767
HB_WEST,2,Fri,12,1.07746144115933
HB_WEST,2,Fri,13,1.01639036075982
HB_WEST,2,Fri,14,1.0075278029182
HB_WEST,2,Fri,15,0.985033019742019
HB_WEST,2,Fri,16,0.970756244746249
HB_WEST,2,Fri,17,0.983550555521239
HB_WEST,2,Fri,18,1.20118274862832
HB_WEST,2,Fri,19,1.55591065467446
HB_WEST,2,Fri,20,1.07549556469264
HB_WEST,2,Fri,21,0.990447236896171
HB_WEST,2,Fri,22,0.923446299613539
HB_WEST,2,Fri,23,0.841620720123109
HB_WEST,2,Fri,24,0.764242533295019
HB_WEST,2,Sat,1,0.79029769468143
HB_WEST,2,Sat,2,0.729238518787439
HB_WEST,2,Sat,3,0.717870756943184
HB_WEST,2,Sat,4,0.727162370666183
HB_WEST,2,Sat,5,0.766813396260664
HB_WEST,2,Sat,6,0.853364948266473
HB_WEST,2,Sat,7,0.990526865129788
HB_WEST,2,Sat,8,1.09804410963877
HB_WEST,2,Sat,9,1.25225766926847
HB_WEST,2,Sat,10,1.37291250680704
HB_WEST,2,Sat,11,1.26981984026139
HB_WEST,2,Sat,12,1.10359184970049
HB_WEST,2,Sat,13,1.03375158831004
HB_WEST,2,Sat,14,1.03895897622073
HB_WEST,2,Sat,15,0.992364766745326
HB_WEST,2,Sat,16,0.981881920493738
HB_WEST,2,Sat,17,0.977899800326738
HB_WEST,2,Sat,18,1.16839489925576
HB_WEST,2,Sat,19,1.5731416772554
HB_WEST,2,Sat,20,1.10801642766382
HB_WEST,2,Sat,21,1.01380695225994
HB_WEST,2,Sat,22,0.91037393356326
HB_WEST,2,Sat,23,0.807247231802505
HB_WEST,2,Sat,24,0.722261299691414
HB_WEST,2,Sun,1,0.720497944860036
HB_WEST,2,Sun,2,0.655083791121674
HB_WEST,2,Sun,3,0.620401605455407
HB_WEST,2,Sun,4,0.643378100452705
HB_WEST,2,Sun,5,0.69201288954793
HB_WEST,2,Sun,6,0.740321513887672
HB_WEST,2,Sun,7,0.924604600735079
HB_WEST,2,Sun,8,1.0191923798249
HB_WEST,2,Sun,9,1.1912986491343
HB_WEST,2,Sun,10,1.24627553069724
HB_WEST,2,Sun,11,1.16603900084863
HB_WEST,2,Sun,12,1.1033066462109
HB_WEST,2,Sun,13,1.060977709055
HB_WEST,2,Sun,14,1.03542813654223
HB_WEST,2,Sun,15,1.0078490944398
HB_WEST,2,Sun,16,0.996143403770827
HB_WEST,2,Sun,17,1.00571090326497
HB_WEST,2,Sun,18,1.21590596790901
HB_WEST,2,Sun,19,1.82431195846835
HB_WEST,2,Sun,20,1.25540814385074
HB_WEST,2,Sun,21,1.1163169959018
HB_WEST,2,Sun,22,1.01777899921781
HB_WEST,2,Sun,23,0.90398374008293
HB_WEST,2,Sun,24,0.837772294720057
HB_WEST,3,Tue,1,0.595461866220872
HB_WEST,3,Tue,2,0.539403594509505
HB_WEST,3,Tue,3,0.515218853845997
HB_WEST,3,Tue,4,0.533532154579636
HB_WEST,3,Tue,5,0.609627880019921
HB_WEST,3,Tue,6,0.805132850065675
HB_WEST,3,Tue,7,2.52865676249501
HB_WEST,3,Tue,8,2.2771867181971
HB_WEST,3,Tue,9,1.30872532087594
HB_WEST,3,Tue,10,1.02081507002915
HB_WEST,3,Tue,11,0.910492577696101
HB_WEST,3,Tue,12,0.907020972340742
HB_WEST,3,Tue,13,0.879411225051477
HB_WEST,3,Tue,14,0.930390235236212
HB_WEST,3,Tue,15,0.951382962921973
HB_WEST,3,Tue,16,1.02766508328067
HB_WEST,3,Tue,17,1.08854632350586
HB_WEST,3,Tue,18,1.02216643318762
HB_WEST,3,Tue,19,1.23864083155433
HB_WEST,3,Tue,20,1.14924116881264
HB_WEST,3,Tue,21,0.949891803574705
HB_WEST,3,Tue,22,0.814662290269312
HB_WEST,3,Tue,23,0.740547010837117
HB_WEST,3,Tue,24,0.656180010892453
HB_WEST,3,Wed,1,0.702474412286438
HB_WEST,3,Wed,2,0.644756189643524
HB_WEST,3,Wed,3,0.635998742742772
HB_WEST,3,Wed,4,0.647935460795613
