SettlementPoint,month,day_of_week,hr,Normalized_Hour_Average
LZ_RAYBN,1,Tue,11,1.00857334780795
LZ_RAYBN,1,Tue,12,0.937955449153649
LZ_RAYBN,1,Tue,13,0.896237978052484
LZ_RAYBN,1,Tue,14,0.855953112414959
LZ_RAYBN,1,Tue,15,0.818380646455256
LZ_RAYBN,1,Tue,16,0.830701053442551
LZ_RAYBN,1,Tue,17,0.889533384482654
LZ_RAYBN,1,Tue,18,1.44492587062618
LZ_RAYBN,1,Tue,19,1.62577798435595
LZ_RAYBN,1,Tue,20,1.23578457434108
LZ_RAYBN,1,Tue,21,1.10295339575248
LZ_RAYBN,1,Tue,22,1.00647219312795
LZ_RAYBN,1,Tue,23,0.897441366641941
LZ_RAYBN,1,Tue,24,0.825696485022906
LZ_RAYBN,1,Wed,1,0.576402989695721
LZ_RAYBN,1,Wed,2,0.556319157851806
LZ_RAYBN,1,Wed,3,0.558199219376571
LZ_RAYBN,1,Wed,4,0.582968283909185
LZ_RAYBN,1,Wed,5,0.693429359050718
LZ_RAYBN,1,Wed,6,1.06820321077703
LZ_RAYBN,1,Wed,7,3.49864528635501
LZ_RAYBN,1,Wed,8,3.50903038811085
LZ_RAYBN,1,Wed,9,1.58909962212255
LZ_RAYBN,1,Wed,10,0.948819303954471
LZ_RAYBN,1,Wed,11,0.836881037614908
LZ_RAYBN,1,Wed,12,0.754516437482359
LZ_RAYBN,1,Wed,13,0.709200986286244
LZ_RAYBN,1,Wed,14,0.675046535253019
LZ_RAYBN,1,Wed,15,0.639295524036064
LZ_RAYBN,1,Wed,16,0.630059348767578
LZ_RAYBN,1,Wed,17,0.650665419923927
LZ_RAYBN,1,Wed,18,0.923602605725484
LZ_RAYBN,1,Wed,19,1.00778758288995
LZ_RAYBN,1,Wed,20,0.825764800821657
LZ_RAYBN,1,Wed,21,0.779748056834559
LZ_RAYBN,1,Wed,22,0.71775078988696
LZ_RAYBN,1,Wed,23,0.660960994940496
LZ_RAYBN,1,Wed,24,0.607603058332888
LZ_RAYBN,1,Thu,1,0.738617875692606
LZ_RAYBN,1,Thu,2,0.703648915625998
LZ_RAYBN,1,Thu,3,0.705719727058514
LZ_RAYBN,1,Thu,4,0.734881875685489
LZ_RAYBN,1,Thu,5,0.817308710128207
LZ_RAYBN,1,Thu,6,1.04586651627784
LZ_RAYBN,1,Thu,7,1.99848247237806
LZ_RAYBN,1,Thu,8,1.78038546624835
LZ_RAYBN,1,Thu,9,1.24210258522305
LZ_RAYBN,1,Thu,10,1.09994244780941
LZ_RAYBN,1,Thu,11,1.01179419621294
LZ_RAYBN,1,Thu,12,0.930883110344539
LZ_RAYBN,1,Thu,13,0.890214081695646
LZ_RAYBN,1,Thu,14,0.853601281625907
LZ_RAYBN,1,Thu,15,0.81861097298783
LZ_RAYBN,1,Thu,16,0.820468298705654
LZ_RAYBN,1,Thu,17,0.870125075943095
LZ_RAYBN,1,Thu,18,1.195648093706
LZ_RAYBN,1,Thu,19,1.25980055097105
LZ_RAYBN,1,Thu,20,1.02494491623799
LZ_RAYBN,1,Thu,21,0.950822676096805
LZ_RAYBN,1,Thu,22,0.878600458816382
LZ_RAYBN,1,Thu,23,0.84013033302882
LZ_RAYBN,1,Thu,24,0.787399361499808
LZ_RAYBN,2,Mon,1,0.722543403642841
LZ_RAYBN,2,Mon,2,0.663597957950533
LZ_RAYBN,2,Mon,3,0.64240545051108
LZ_RAYBN,2,Mon,4,0.677040062669272
LZ_RAYBN,2,Mon,5,0.750214763356641
LZ_RAYBN,2,Mon,6,0.932591427378449
LZ_RAYBN,2,Mon,7,1.51120743049677
LZ_RAYBN,2,Mon,8,1.34714714790478
LZ_RAYBN,2,Mon,9,1.14382017652854
LZ_RAYBN,2,Mon,10,1.13358722293635
LZ_RAYBN,2,Mon,11,1.06734549968274
LZ_RAYBN,2,Mon,12,1.03940166487329
LZ_RAYBN,2,Mon,13,0.988933222156767
LZ_RAYBN,2,Mon,14,0.981727769627353
LZ_RAYBN,2,Mon,15,0.945337206852749
LZ_RAYBN,2,Mon,16,0.964077438431351
LZ_RAYBN,2,Mon,17,0.956115110636242
LZ_RAYBN,2,Mon,18,1.14082295047639
LZ_RAYBN,2,Mon,19,1.61983416862929
LZ_RAYBN,2,Mon,20,1.13404134809577
LZ_RAYBN,2,Mon,21,1.02962283644052
LZ_RAYBN,2,Mon,22,0.966681089345341
LZ_RAYBN,2,Mon,23,0.867530429539328
LZ_RAYBN,2,Mon,24,0.774374221837618
LZ_RAYBN,2,Tue,1,0.707313822944608
LZ_RAYBN,2,Tue,2,0.652975705911302
LZ_RAYBN,2,Tue,3,0.627231598016152
LZ_RAYBN,2,Tue,4,0.639359511083609
LZ_RAYBN,2,Tue,5,0.728719747836516
LZ_RAYBN,2,Tue,6,0.889359181233928
LZ_RAYBN,2,Tue,7,1.31076457836635
LZ_RAYBN,2,Tue,8,1.14657860119986
LZ_RAYBN,2,Tue,9,1.0818225118449
LZ_RAYBN,2,Tue,10,1.06253818010056
LZ_RAYBN,2,Tue,11,1.03445082007228
LZ_RAYBN,2,Tue,12,1.01469150478744
LZ_RAYBN,2,Tue,13,0.993602235589197
LZ_RAYBN,2,Tue,14,1.00763008281866
LZ_RAYBN,2,Tue,15,0.995787159875501
LZ_RAYBN,2,Tue,16,1.01602145870084
LZ_RAYBN,2,Tue,17,1.028814348725
LZ_RAYBN,2,Tue,18,1.20246833113214
LZ_RAYBN,2,Tue,19,1.83862961970971
LZ_RAYBN,2,Tue,20,1.16877616532594
LZ_RAYBN,2,Tue,21,1.07153120180072
LZ_RAYBN,2,Tue,22,0.998890385673441
LZ_RAYBN,2,Tue,23,0.916749898736148
LZ_RAYBN,2,Tue,24,0.865293348515215
LZ_RAYBN,2,Wed,1,0.741616757444456
LZ_RAYBN,2,Wed,2,0.680077408974357
LZ_RAYBN,2,Wed,3,0.653977429807172
LZ_RAYBN,2,Wed,4,0.677404519541573
LZ_RAYBN,2,Wed,5,0.760326983473944
LZ_RAYBN,2,Wed,6,0.910543369596407
LZ_RAYBN,2,Wed,7,1.41628549603718
LZ_RAYBN,2,Wed,8,1.19789470649971
LZ_RAYBN,2,Wed,9,1.06497348729526
LZ_RAYBN,2,Wed,10,1.05686048172281
LZ_RAYBN,2,Wed,11,1.03487989685791
LZ_RAYBN,2,Wed,12,1.02749014372022
LZ_RAYBN,2,Wed,13,1.00532088430713
LZ_RAYBN,2,Wed,14,0.990604269547797
LZ_RAYBN,2,Wed,15,0.981359216686167
LZ_RAYBN,2,Wed,16,1.00057257484418
LZ_RAYBN,2,Wed,17,0.978277532398958
LZ_RAYBN,2,Wed,18,1.11497224256734
LZ_RAYBN,2,Wed,19,1.66788300605724
LZ_RAYBN,2,Wed,20,1.18927856879873
LZ_RAYBN,2,Wed,21,1.11607284409848
LZ_RAYBN,2,Wed,22,1.00418883701795
LZ_RAYBN,2,Wed,23,0.885827003782662
LZ_RAYBN,2,Wed,24,0.84331233892238
LZ_RAYBN,2,Thu,1,0.682452904672024
LZ_RAYBN,2,Thu,2,0.656528102338487
LZ_RAYBN,2,Thu,3,0.645561088425358
LZ_RAYBN,2,Thu,4,0.675446201338636
LZ_RAYBN,2,Thu,5,0.731774003353571
LZ_RAYBN,2,Thu,6,0.944320825775529
LZ_RAYBN,2,Thu,7,1.66890534223049
LZ_RAYBN,2,Thu,8,1.37130323412671
LZ_RAYBN,2,Thu,9,1.13837604418285
LZ_RAYBN,2,Thu,10,1.08945097655928
LZ_RAYBN,2,Thu,11,1.04284116742848
LZ_RAYBN,2,Thu,12,1.00607120689196
LZ_RAYBN,2,Thu,13,0.972895989804739
LZ_RAYBN,2,Thu,14,0.947032115326275
LZ_RAYBN,2,Thu,15,0.917360249905752
LZ_RAYBN,2,Thu,16,0.913278083615865
LZ_RAYBN,2,Thu,17,0.950687786630651
LZ_RAYBN,2,Thu,18,1.11409629393628
LZ_RAYBN,2,Thu,19,1.59091768773713
LZ_RAYBN,2,Thu,20,1.12469774071897
LZ_RAYBN,2,Thu,21,1.05734199693584
LZ_RAYBN,2,Thu,22,1.00195857667453
LZ_RAYBN,2,Thu,23,0.917878136673872
LZ_RAYBN,2,Thu,24,0.83882424471673
LZ_RAYBN,2,Fri,1,0.785747806032438
LZ_RAYBN,2,Fri,2,0.738949856830599
LZ_RAYBN,2,Fri,3,0.712720118249644
LZ_RAYBN,2,Fri,4,0.744701728321944
LZ_RAYBN,2,Fri,5,0.805021092705011
LZ_RAYBN,2,Fri,6,0.914095849467601
LZ_RAYBN,2,Fri,7,1.62997799131196
LZ_RAYBN,2,Fri,8,1.32594189405213
LZ_RAYBN,2,Fri,9,1.20415881388982
LZ_RAYBN,2,Fri,10,1.14450196873612
LZ_RAYBN,2,Fri,11,1.06445760002409
LZ_RAYBN,2,Fri,12,1.02106259050038
LZ_RAYBN,2,Fri,13,0.957972691158129
LZ_RAYBN,2,Fri,14,0.948757650967805
LZ_RAYBN,2,Fri,15,0.923732492803887
LZ_RAYBN,2,Fri,16,0.914276536530156
LZ_RAYBN,2,Fri,17,0.925780279512848
LZ_RAYBN,2,Fri,18,1.11631478697748
LZ_RAYBN,2,Fri,19,1.44944150130873
LZ_RAYBN,2,Fri,20,1.02437518664723
LZ_RAYBN,2,Fri,21,0.984473460332916
LZ_RAYBN,2,Fri,22,0.925569477939866
LZ_RAYBN,2,Fri,23,0.89876756366082
LZ_RAYBN,2,Fri,24,0.839201062038401
LZ_RAYBN,2,Sat,1,0.853084471282509
LZ_RAYBN,2,Sat,2,0.779330026115984
LZ_RAYBN,2,Sat,3,0.757565360598367
LZ_RAYBN,2,Sat,4,0.766413310675262
LZ_RAYBN,2,Sat,5,0.81288119447326
LZ_RAYBN,2,Sat,6,0.894385668904219
LZ_RAYBN,2,Sat,7,0.992197496579089
LZ_RAYBN,2,Sat,8,1.07205508979135
LZ_RAYBN,2,Sat,9,1.21717438776787
LZ_RAYBN,2,Sat,10,1.32202582535794
LZ_RAYBN,2,Sat,11,1.23005881141999
LZ_RAYBN,2,Sat,12,1.07334676133543
LZ_RAYBN,2,Sat,13,1.01005485567589
LZ_RAYBN,2,Sat,14,1.02313303005962
LZ_RAYBN,2,Sat,15,0.978764112520737
LZ_RAYBN,2,Sat,16,0.962230716756613
LZ_RAYBN,2,Sat,17,0.959421331148256
LZ_RAYBN,2,Sat,18,1.11361462172188
LZ_RAYBN,2,Sat,19,1.48871603812046
LZ_RAYBN,2,Sat,20,1.05694253272571
LZ_RAYBN,2,Sat,21,0.99562042617088
LZ_RAYBN,2,Sat,22,0.917086796291288
LZ_RAYBN,2,Sat,23,0.887572101509238
LZ_RAYBN,2,Sat,24,0.836325032998172
LZ_RAYBN,2,Sun,1,0.800052225631395
LZ_RAYBN,2,Sun,2,0.733847903960397
LZ_RAYBN,2,Sun,3,0.672943928284207
LZ_RAYBN,2,Sun,4,0.688578282193421
LZ_RAYBN,2,Sun,5,0.714513308507639
LZ_RAYBN,2,Sun,6,0.769950260642014
LZ_RAYBN,2,Sun,7,0.93116078410674
LZ_RAYBN,2,Sun,8,1.00526562150585
LZ_RAYBN,2,Sun,9,1.16860961757226
LZ_RAYBN,2,Sun,10,1.23358052539541
LZ_RAYBN,2,Sun,11,1.14344130797427
LZ_RAYBN,2,Sun,12,1.09993846820556
LZ_RAYBN,2,Sun,13,1.06326940786412
LZ_RAYBN,2,Sun,14,1.04616829154125
LZ_RAYBN,2,Sun,15,1.02146667907488
LZ_RAYBN,2,Sun,16,1.00853250142718
LZ_RAYBN,2,Sun,17,1.01356616334677
LZ_RAYBN,2,Sun,18,1.16440934338769
LZ_RAYBN,2,Sun,19,1.70844485681704
LZ_RAYBN,2,Sun,20,1.1849773526883
LZ_RAYBN,2,Sun,21,1.06136928382825
LZ_RAYBN,2,Sun,22,0.979530608248038
LZ_RAYBN,2,Sun,23,0.935327722781904
LZ_RAYBN,2,Sun,24,0.851055555015397
LZ_RAYBN,3,Tue,1,0.613025277057693
LZ_RAYBN,3,Tue,2,0.552264140918408
LZ_RAYBN,3,Tue,3,0.520608394365725
LZ_RAYBN,3,Tue,4,0.529959703241358
LZ_RAYBN,3,Tue,5,0.59682827316784
LZ_RAYBN,3,Tue,6,0.771773812420127
LZ_RAYBN,3,Tue,7,2.44181019415711
LZ_RAYBN,3,Tue,8,2.20230035486875
LZ_RAYBN,3,Tue,9,1.27459682268028
LZ_RAYBN,3,Tue,10,0.990679452008825
LZ_RAYBN,3,Tue,11,0.89949300469523
LZ_RAYBN,3,Tue,12,0.900454981445594
LZ_RAYBN,3,Tue,13,0.874392122976423
LZ_RAYBN,3,Tue,14,0.928956339119176
LZ_RAYBN,3,Tue,15,0.946406149939737
LZ_RAYBN,3,Tue,16,1.02150745112515
LZ_RAYBN,3,Tue,17,1.10191081021373
LZ_RAYBN,3,Tue,18,1.04573584230293
LZ_RAYBN,3,Tue,19,1.25363467814327
LZ_RAYBN,3,Tue,20,1.18025598648758
LZ_RAYBN,3,Tue,21,1.00307329200189
LZ_RAYBN,3,Tue,22,0.863452433885072
LZ_RAYBN,3,Tue,23,0.78620346367559
LZ_RAYBN,3,Tue,24,0.700677019102509
LZ_RAYBN,3,Wed,1,0.749331610091104
LZ_RAYBN,3,Wed,2,0.682074479542834
LZ_RAYBN,3,Wed,3,0.646697330241634
LZ_RAYBN,3,Wed,4,0.647102799001533
LZ_RAYBN,3,Wed,5,0.70693478288415
LZ_RAYBN,3,Wed,6,0.846187960112011
LZ_RAYBN,3,Wed,7,1.39331736800091
LZ_RAYBN,3,Wed,8,1.21678640665982
LZ_RAYBN,3,Wed,9,1.0122781008857
LZ_RAYBN,3,Wed,10,1.01671291544709
LZ_RAYBN,3,Wed,11,1.01435612828018
LZ_RAYBN,3,Wed,12,1.00242014166065
LZ_RAYBN,3,Wed,13,1.00376325692781
LZ_RAYBN,3,Wed,14,1.04314441023302
LZ_RAYBN,3,Wed,15,1.06795402997935
LZ_RAYBN,3,Wed,16,1.12938254710407
LZ_RAYBN,3,Wed,17,1.18262566363832
LZ_RAYBN,3,Wed,18,1.13949392430405
LZ_RAYBN,3,Wed,19,1.36850774825458
LZ_RAYBN,3,Wed,20,1.25130193484624
LZ_RAYBN,3,Wed,21,1.15333054573561
LZ_RAYBN,3,Wed,22,0.984047338477718
LZ_RAYBN,3,Wed,23,0.925609153457255
LZ_RAYBN,3,Wed,24,0.816639424234361
LZ_RAYBN,3,Thu,1,0.756486752873764
LZ_RAYBN,3,Thu,2,0.689403796933653
LZ_RAYBN,3,Thu,3,0.630709206330819
LZ_RAYBN,3,Thu,4,0.626946425308098
LZ_RAYBN,3,Thu,5,0.683531941197559
LZ_RAYBN,3,Thu,6,0.789632779335062
LZ_RAYBN,3,Thu,7,1.14803168005976
LZ_RAYBN,3,Thu,8,1.12890620709077
LZ_RAYBN,3,Thu,9,1.0111575245135
LZ_RAYBN,3,Thu,10,1.0207442277561
LZ_RAYBN,3,Thu,11,1.0071071423935
LZ_RAYBN,3,Thu,12,1.02151116401551
LZ_RAYBN,3,Thu,13,1.01053438880273
LZ_RAYBN,3,Thu,14,1.03991763424131
LZ_RAYBN,3,Thu,15,1.05643073057669
LZ_RAYBN,3,Thu,16,1.11634762584296
LZ_RAYBN,3,Thu,17,1.26093907749951
LZ_RAYBN,3,Thu,18,1.22276003183584
LZ_RAYBN,3,Thu,19,1.40555449591417
LZ_RAYBN,3,Thu,20,1.34973591628411
LZ_RAYBN,3,Thu,21,1.24504911687489
LZ_RAYBN,3,Thu,22,0.992870888078235
LZ_RAYBN,3,Thu,23,0.928735843385225
LZ_RAYBN,3,Thu,24,0.856955402856239
LZ_RAYBN,3,Fri,1,0.822048302146362
LZ_RAYBN,3,Fri,2,0.725851926207054
LZ_RAYBN,3,Fri,3,0.692090813474051
LZ_RAYBN,3,Fri,4,0.688923459614239
LZ_RAYBN,3,Fri,5,0.734562149321539
LZ_RAYBN,3,Fri,6,0.84321198475511
LZ_RAYBN,3,Fri,7,1.20997716465841
LZ_RAYBN,3,Fri,8,1.10955765023935
LZ_RAYBN,3,Fri,9,1.0427792730283
LZ_RAYBN,3,Fri,10,1.10677421805952
LZ_RAYBN,3,Fri,11,1.06965379062671
LZ_RAYBN,3,Fri,12,1.03171752962396
